fips,PopDensity,Male,RuralCont,EconArea,HouseholdSize,noHealthInsurance,noHighSchool,Poverty,logPopDensity,PercentEduHealthSoc,SES,Household,HousingType,Asthma,Cancer,COPD,Stroke,HF,HTN,KD,WBSeg,WNWSeg
18127,407.4829607,49.45448356,2,32.0,2.6,8.8,7.7,10.4,6.0099991170000004,24.7,0.1462,0.1554,0.2273,4.8905,8.9057,14.6853,4.4551,16.0422,60.6493,26.1751,45.34061167,29.15157915
18129,62.08218375,49.98230228,1,54.0,2.52,7.2,6.4,9.1,4.128459052,23.6,0.1417,0.0809,0.0404,4.5175,7.4312,15.29,3.181,11.2537,54.6378,22.3737,70.91187577,46.4206578
18131,28.48610631,51.23451793,0,156.0,2.5,11.3,11.3,12.5,3.34941647,21.1,0.529,0.6237,0.0856,3.4453,7.1522,14.1736,3.0964,15.7436,59.9215,24.553,1.0,21.16003345
18133,78.19699082,52.38982329,2,78.0,2.52,9.2,11.8,12.0,4.359231166,24.0,0.3968,0.1137,0.7186,3.4292,8.1314,15.4209,3.1006,14.7639,56.0164,22.4435,1.0,40.83400502
18135,54.52274636,49.16278127,0,78.0,2.47,11.0,14.2,15.3,3.9986179789999996,21.2,0.586,0.8599,0.1067,3.9958,7.5523,14.7699,3.3264,18.2218,62.6569,25.0209,65.92866952,40.63284017
18137,63.44555697,49.78110436,0,33.0,2.63,10.4,12.0,10.9,4.150182168,20.6,0.3815,0.3766,0.6937,4.5683,7.4384,15.0682,3.9943,16.4076,61.6838,20.641,1.0,27.85209198
18139,40.62775654,49.20089259,0,78.0,2.54,11.4,15.2,12.0,3.704451492,16.3,0.6194,0.3744,0.0799,5.2244,5.8131,16.9242,3.532,13.5394,62.2517,24.209,85.05024351,58.60096815
18141,593.7009937999999,48.69879997,1,156.0,2.48,12.1,12.1,16.0,6.386375815,28.6,0.4825,0.4715,0.7157,4.4295,7.649,10.8889,3.3043,13.4341,55.4546,24.3095,52.69818637,43.43282942
18143,125.38340339999999,49.01352993,2,98.0,2.54,9.8,15.1,16.3,4.83137627,20.9,0.6653,0.5062,0.3894,4.2933,7.7665,23.9026,4.1003,16.8355,63.2417,27.1346,1.0,28.63281401
18145,108.78997930000001,49.6881218,2,78.0,2.53,9.6,11.9,8.4,4.689419228,20.1,0.3146,0.3034,0.1929,4.7075,8.2552,18.0113,4.1105,14.9241,61.1291,27.4433,78.05599981,40.43920535
18147,51.10903867,50.4364551,0,54.0,2.55,9.4,10.2,10.4,3.9339613630000003,17.8,0.2041,0.2203,0.1073,3.9965,7.8166,11.9894,3.2031,14.9574,59.6239,21.246,65.11758753,25.80946696
18149,74.38618057,49.90650141,0,156.0,2.58,11.2,16.9,17.1,4.30927018,21.6,0.6959,0.3486,0.0971,3.492,6.672999999999999,17.4839,3.5159,15.8096,58.7898,22.5305,1.0,37.55651716
18151,111.97643559999999,50.6504018,0,60.0,2.47,10.7,10.7,11.0,4.7182884519999995,16.8,0.2519,0.2642,0.467,5.6659,7.6755,13.8257,3.4625,13.3172,58.1114,20.0969,1.0,26.27490492
18153,46.22489601,54.46320577,1,78.0,2.45,10.5,13.5,14.6,3.833518528,21.9,0.5669,0.6301,0.9357,4.7339,7.2038,19.5825,3.352,20.641,60.5704,27.2273,1.0,47.93792129
18155,48.72864071,51.54869314,0,33.0,2.6,12.8,17.4,16.3,3.886266962,16.3,0.7455,0.8733,0.45399999999999996,3.7778,7.3333,19.1111,3.7778,14.6667,57.4074,25.1852,31.72478262,6.9794525389999995
18157,391.6128129,51.11581142,1,78.0,2.42,11.4,8.7,18.0,5.970273628999999,33.6,0.4815,0.0376,0.8424,5.7016,7.8981,13.1966,3.7972,14.3825,57.3198,28.4613,45.56514423,34.97580188
18159,58.14078452,49.80855558,0,78.0,2.47,9.2,11.0,8.9,4.062867389,20.2,0.1904,0.2897,0.0452,4.6715,7.5959,12.0775,3.8359,15.6855,60.8052,24.9145,1.0,19.34370977
18161,43.75387669,49.40459314,2,78.0,2.54,10.2,11.6,10.7,3.7785802189999997,24.6,0.2994,0.2967,0.1869,4.6312,6.8611,12.693,3.1732,18.9537,60.7204,24.4425,1.0,1.0
18163,777.1586431,48.47148817,1,54.0,2.31,9.7,10.5,17.5,6.6556445029999995,23.3,0.4471,0.4597,0.7096,5.4781,7.9948,14.357999999999999,3.3080000000000003,13.7788,60.3198,24.4779,52.34655362,44.48270816
18165,60.33167238,49.90966576,1,78.0,2.42,9.2,9.5,13.3,4.099857213,19.6,0.4672,0.8991,0.4817,3.5516,8.0482,18.5077,3.4213,16.3245,60.4757,24.0143,70.78906929,21.6505719
18167,265.3988247,50.54466638,1,78.0,2.38,10.4,12.2,19.4,5.581233694,29.2,0.7207,0.5027,0.8421,4.495,7.7975,18.4417,3.9338,18.0325,62.5789,27.2855,41.41588447,33.13841187
18169,75.15457168,48.54497354,0,60.0,2.43,10.5,11.3,13.3,4.319546948,24.7,0.4143,0.3964,0.3543,5.7087,7.5897,14.4576,3.259,13.5608,59.5801,24.3876,71.96994903,28.99192163
18171,22.66370517,49.63097399,0,78.0,2.52,8.0,9.0,10.0,3.1207647539999996,21.9,0.1895,0.7459,0.0204,3.7344,8.4371,16.1826,2.7663,14.7994,62.6556,24.8271,35.66051089,37.9606834
18173,163.7077075,49.05870028,1,54.0,2.62,8.3,7.0,6.8,5.098082566,25.2,0.0382,0.23399999999999999,0.1605,4.7931,8.9558,11.9291,2.9615,13.4396,60.4068,23.4182,49.85999933,35.26044851
18175,54.57341405,49.88942788,2,98.0,2.58,11.6,14.9,13.5,3.999546842,21.4,0.6092,0.7775,0.2486,3.7829,7.5903,18.2756,2.9968,13.5593,61.1643,26.4063,1.0,37.64835719
18177,163.99661469999998,48.37441564,0,78.0,2.41,12.7,14.5,16.6,5.099845786,28.3,0.5936,0.8879,0.6915,5.3977,6.7323,14.6052,3.0791,22.3962,61.5448,29.956,44.96868908,40.01268306
18179,76.87250401,49.36033362,1,60.0,2.52,9.1,8.7,8.6,4.342148257,19.7,0.1806,0.446,0.1754,8.6712,7.2988,13.6619,2.7760000000000002,9.7006,64.2233,31.4722,65.91565955,13.85693823
18181,47.71539436,49.79254834,0,78.0,2.5,12.3,10.9,10.5,3.8652540789999996,23.0,0.2752,0.6332,0.0688,4.3642,7.1951,14.0599,3.3734,15.3102,60.2029,28.9691,1.0,50.02400335
18183,101.2128617,49.87045107,1,60.0,2.53,9.7,8.9,8.5,4.617225841000001,19.0,0.0971,0.4403,0.0299,5.0412,7.1499,13.2125,2.7677,11.2356,56.2438,22.2405,1.0,14.68439194
19001,12.56345846,49.80425056,0,46.0,2.29,6.2,6.0,10.2,2.530792479,21.3,0.0936,0.5864,0.0554,3.2033,6.6852,8.1476,2.7855,11.0028,46.727,14.7632,1.0,3.4568436260000004
19003,8.506518043,49.94447529,0,46.0,2.28,6.8,6.2,12.3,2.140832698,28.3,0.1513,0.1726,0.085,4.2697,7.9775,13.8202,2.0225,12.1348,55.5056,15.618,1.0,1.0
19005,21.41672404,51.04113392,0,101.0,2.39,9.0,13.1,11.0,3.064172114,25.8,0.2449,0.2273,0.5333,2.2009,6.4608,8.2002,1.8104,12.886,47.1069,25.5946,75.59492531,58.24332713
19007,24.98743188,49.50909384,0,46.0,2.27,7.3,10.4,16.9,3.2183729739999998,20.7,0.4347,0.6457,0.4922,3.885,6.2937,15.035,3.4577,17.0163,58.042,22.3776,1.0,32.56363904
19009,12.40744085,48.65356623,0,120.0,2.29,7.6,9.5,10.7,2.518296361,21.3,0.192,0.2063,0.0159,2.2284,7.5905,9.4011,2.0891,14.3454,55.9889,18.8022,1.0,29.00349053
19011,35.80403764,49.95905635,1,27.0,2.5,5.8,7.2,7.8,3.57806067,21.0,0.0494,0.1936,0.0318,4.9146,7.6565,12.1055,2.8195,13.8903,57.7858,22.1417,1.0,15.12359066
19013,231.94584369999998,49.24558783,1,175.0,2.38,6.3,8.9,15.3,5.446503912000001,25.7,0.3366,0.1656,0.6663,4.0688,7.525,10.8188,2.9125,13.1,52.5063,20.4875,62.12671806,49.88347591
19015,45.89814021,50.65563772,0,46.0,2.38,4.9,6.2,7.3,3.826424598,27.1,0.0672,0.1974,0.3598,4.0732,6.882999999999999,11.7186,2.5485,13.9403,55.6088,18.9937,64.90233904,46.13389521
19017,57.55028934,49.47729631,1,175.0,2.4,4.6,4.1,7.1,4.052659163,27.7,0.0341,0.0971,0.1678,3.0021,8.6439,8.5145,3.235,13.5611,54.6325,19.4876,1.0,31.9282854
19019,37.08276418,49.61983471,0,175.0,2.53,6.3,7.0,9.0,3.613152284,23.2,0.0659,0.5256,0.1277,2.381,7.528,10.5042,2.7661,15.091,56.5126,19.958,1.0,51.33247135
19021,34.12708076,50.43832824,0,46.0,2.56,13.9,20.6,12.8,3.530091226,22.8,0.5806,0.405,0.7052,4.5469,8.3625,12.495999999999999,2.2893,10.7154,50.4928,17.6789,54.955073999999996,45.67597025
19023,24.88924896,49.72643535,0,175.0,2.39,6.0,7.6,9.0,3.2144359419999997,22.7,0.1201,0.2391,0.0372,3.7997,8.2556,11.0881,2.9706,15.924000000000001,55.924,19.2055,1.0,25.73876296
19025,16.96229626,51.86181216,0,46.0,2.22,6.4,7.0,12.4,2.8309930139999997,27.2,0.1726,0.4416,0.3107,3.167,7.678999999999999,10.7158,2.8633,11.1497,55.8785,20.3905,1.0,9.99430848
19027,35.41198370000001,49.48673444,0,46.0,2.34,5.2,7.4,9.1,3.567050286,24.9,0.0554,0.3658,0.1181,2.6779,8.9505,10.2292,3.7394,13.5103,58.4801,23.8601,1.0,38.33985607
19029,22.74797526,49.14303521,0,120.0,2.28,7.9,10.6,12.1,3.124476142,22.1,0.2701,0.4282,0.1799,2.1641,7.4289,8.6886,2.4548,11.4664,45.3165,17.7326,1.0,34.3587982
19031,32.14655529,49.77720513,0,27.0,2.42,5.0,5.8,6.9,3.4703053,26.6,0.0239,0.1006,0.0344,4.4288,8.2953,10.6151,3.1634,12.0211,54.0949,20.7733,1.0,36.17639098
19033,74.69514877,48.96113074,0,103.0,2.22,5.4,6.5,10.8,4.313415147,24.7,0.1535,0.4699,0.4454,4.6486,8.3233,11.0341,2.761,16.1546,55.4317,24.7992,51.32567094,25.49236325
19035,19.47444142,50.0400534,0,46.0,2.25,6.9,9.3,9.6,2.9691029089999996,23.5,0.065,0.6106,0.3075,3.2415,8.8331,15.6402,2.7147,16.2075,58.2658,25.2026,32.7041101,27.440952199999998
19037,23.65874936,50.280734100000004,0,103.0,2.36,7.2,9.2,9.5,3.163732998,21.3,0.0682,0.2407,0.0525,2.3026,7.2368,8.9227,2.5905,13.3635,45.4359,18.051,1.0,31.7337855
19039,21.78954937,50.99521022,0,46.0,2.47,7.8,9.4,11.0,3.081430468,21.4,0.35100000000000003,0.447,0.5762,3.5078,6.728,11.3859,3.2202,13.5135,53.364,16.0437,1.0,36.30856426
19041,28.23496227,49.16333666,0,46.0,2.26,6.6,6.6,9.3,3.340561007,24.3,0.2029,0.7074,0.4358,2.9822,7.907,12.0109,3.5568,11.3269,49.1382,20.0547,1.0,26.572757199999998
19043,22.54090991,50.69804547,0,101.0,2.35,6.9,8.8,9.6,3.1153318760000004,20.0,0.1318,0.34700000000000003,0.3881,2.4317,5.2537,7.5653,1.9213,12.879000000000001,52.0865,19.8139,78.97220705,53.54654183
19045,66.81296859,49.07923927,1,43.0,2.39,5.9,8.3,13.4,4.201897202,21.7,0.2857,0.6052,0.3219,5.9202,7.9097,15.2978,2.7539,14.5578,62.3074,25.4762,51.7945076,39.42655562
19047,23.55115585,50.99286564,0,46.0,2.57,12.7,21.3,11.8,3.1591749,17.3,0.6796,0.6695,0.8583,2.0912,6.4107,10.216000000000001,2.7768,13.7127,49.7086,17.5866,40.06466363,46.05893984
19049,158.81213359999998,49.28252705,1,46.0,2.6,4.8,4.6,4.4,5.067721954,20.9,0.0038,0.0684,0.1595,3.8429,7.2222,9.9305,3.4769,10.4062,53.7636,17.9822,50.110229600000004,36.16284332
19051,17.92150381,49.63333333,0,46.0,2.7,12.1,14.7,12.1,2.886001322,24.2,0.4032,0.3251,0.5918,2.5622,6.8082,10.5417,3.0747,16.1054,49.7072,20.2782,1.0,1.0
19053,14.79657066,50.33036849,0,46.0,2.42,8.4,14.0,17.1,2.694395441,34.5,0.6108,0.4374,0.9542,2.8492,6.9493,10.7019,2.7102,12.5087,48.9924,14.8714,1.0,36.25954199
19055,29.44302132,50.66133678,0,101.0,2.48,7.1,8.6,9.3,3.382456915,21.6,0.0879,0.2404,0.0996,3.0839999999999996,7.1704,8.2113,1.9661,13.0686,57.7487,20.8173,1.0,12.28230091
19057,93.64366048,48.71301358,0,126.0,2.33,6.3,8.0,13.5,4.539496733,21.5,0.3822,0.8895,0.3964,5.374,7.1245,12.78,3.7948,11.005,56.8001,19.5862,46.43318246,38.09675879
19059,45.34300202,49.72186812,0,46.0,2.18,5.6,4.4,7.5,3.814255854,21.5,0.0111,0.4158,0.263,3.0182,8.3222,10.8966,2.2858,10.8078,53.7506,21.549,78.35406352,61.16656352
19061,159.9720533,49.3438563,1,101.0,2.43,5.3,7.7,9.8,5.074999133,23.0,0.1834,0.2413,0.5352,5.2047,7.8757,10.2471,3.3949,11.0334,50.3744,20.5691,58.86771359,43.88574248
19063,23.25957361,50.4018245,0,46.0,2.3,7.9,10.3,10.3,3.146716815,26.2,0.2096,0.5848,0.5374,4.3108,9.2373,11.6532,2.6054,14.1165,57.4609,20.6537,1.0,1.0
19065,26.88797362,50.36132316,0,175.0,2.33,6.3,9.0,13.4,3.291679109,27.7,0.2252,0.7084,0.2155,2.8173,6.5819,9.6235,2.3186,14.8093,53.7023,24.2084,51.04631641,29.86000907
19067,31.24463176,49.37348165,0,103.0,2.32,7.5,10.1,11.8,3.441847578,20.5,0.3277,0.7498,0.3206,3.0677,7.6261,11.7546,2.9243,16.7718,50.9461,19.8108,53.28469133,45.22506037
19069,17.30329742,50.63555114,0,46.0,2.42,8.8,10.8,11.1,2.8508970860000002,21.8,0.2936,0.6256,0.0252,4.0534,8.8698,9.7759,3.195,14.4492,51.216,19.9809,54.78441238,38.3131019
19071,13.61635528,50.30172414,0,120.0,2.38,5.6,7.2,12.2,2.611271664,27.5,0.1382,0.2945,0.0821,4.6309,7.1141,15.5034,3.9597,15.4362,58.3221,19.396,1.0,16.50701046
19073,15.60475446,49.47119712,0,46.0,2.3,6.0,7.7,10.4,2.747575641,24.7,0.2105,0.7332,0.1449,4.8294,9.2388,12.231,3.0971,12.8084,58.4777,20.21,1.0,34.20575778
19075,24.37333121,49.54218443,1,175.0,2.4,4.1,4.8,5.9,3.1934895510000003,24.8,0.0086,0.2385,0.006,3.2483,7.702999999999999,8.2599,2.181,13.8283,57.3086,19.6288,1.0,1.0
19077,18.09793099,49.95790065,1,46.0,2.37,6.9,7.6,9.5,2.895797622,23.4,0.1592,0.6641,0.0557,2.408,5.6792,9.95,2.6806,12.4489,48.7051,16.8105,1.0,43.92268806
19079,25.6142176,49.56339268,0,46.0,2.37,6.6,7.4,8.7,3.243147572,23.1,0.1169,0.1821,0.1321,4.7408,9.1064,13.0628,2.7967,14.4611,58.6971,22.2374,55.77767681,33.84165533
19081,18.61646235,50.25399812,0,103.0,2.35,6.2,6.6,8.4,2.924046262,21.7,0.0586,0.2229,0.1162,4.181,7.931,10.6897,3.0603,16.680999999999997,52.6293,18.9655,1.0,27.47245945
19083,29.59020569,50.16027544,0,46.0,2.28,6.2,8.2,11.4,3.387443418,23.0,0.1061,0.1296,0.2894,3.8041,7.9365,10.9469,3.2567,16.2288,54.5156,20.6349,1.0,44.23214704
19085,20.16072325,50.33098441,1,120.0,2.45,6.3,8.0,10.0,3.003736318,22.2,0.1064,0.3416,0.135,3.4458,8.4512,14.3997,3.1919,13.638,52.9561,24.5194,1.0,23.61539962
19087,45.94202565,51.56359627,0,126.0,2.43,6.6,7.9,11.6,3.82738029,25.3,0.2847,0.6269,0.2528,3.4375,6.3281,10.9375,3.2292,12.7083,49.7135,18.9583,55.58511664,48.93535614
19089,19.35129424,49.9235641,0,103.0,2.37,7.5,10.4,10.1,2.962759303,26.2,0.2099,0.5915,0.2066,2.9665,5.4545,8.5167,1.8182,14.2105,56.0766,20.4306,1.0,1.0
19091,22.00529527,49.26762921,0,46.0,2.3,6.5,8.2,9.4,3.091283118,21.6,0.1882,0.4072,0.0825,4.3151,7.727,11.3397,2.4084,14.0993,55.9458,22.4285,1.0,44.62367242
19093,15.8976617,49.73760933,0,46.0,2.28,5.5,6.4,9.1,2.766172035,24.3,0.121,0.5046,0.1649,2.0464,10.5048,12.4147,2.251,15.6889,56.7531,19.3724,1.0,39.24252554
19095,27.59608498,50.09886307,0,27.0,2.41,5.0,7.5,7.2,3.317673914,25.0,0.0354,0.1694,0.1347,3.5474,6.0866,7.9164,2.6139,13.7789,56.1613,20.9858,1.0,33.06647136
19097,30.56254324,50.02829364,0,101.0,2.37,6.3,8.5,11.7,3.419775182,22.0,0.2334,0.5177,0.16399999999999998,4.2759,8.1149,12.2035,2.372,12.8277,54.0262,23.0025,1.0,59.14489501
19099,50.90906602,51.12276456,0,46.0,2.38,5.1,6.9,9.0,3.9300410219999997,21.3,0.2213,0.4409,0.5629,3.4695,6.8928,10.2702,3.0396,10.5926,49.9693,17.1477,54.32802882,42.83238831
19101,42.00822025,54.79639246,0,126.0,2.21,8.3,5.2,14.0,3.737865319,21.8,0.4516,0.0965,0.6890000000000001,2.3533,4.9099,8.4544,2.3242,9.0064,37.361999999999995,14.6717,64.96412994,38.59142826
19103,246.14031659999998,49.55008601,1,27.0,2.33,6.5,4.9,15.3,5.505901766,41.7,0.201,0.006,0.8593,4.1781,7.1346,6.925,2.6095,9.2743,45.952,17.1751,44.52175843,35.35058216
19105,35.92821653,51.89304192,1,27.0,2.36,6.0,7.7,9.5,3.5815229630000003,19.9,0.1889,0.1133,0.5033,4.7547,8.0951,13.0906,2.2871,13.1809,55.8231,21.5769,54.46284671,22.88416441
19107,17.69052799,50.458715600000005,0,27.0,2.35,7.3,7.7,11.5,2.873029354,23.4,0.2357,0.3954,0.0111,3.0239,6.7905,10.4509,2.9178,14.9602,51.7772,18.6737,1.0,23.13402875
19109,15.22843161,50.40842503,0,103.0,2.28,5.7,5.1,9.2,2.723164182,21.3,0.0901,0.6644,0.0968,2.7503,7.0227,9.238999999999999,2.0294,14.4459,46.6756,16.1549,1.0,34.03071155
19111,65.03516772,50.35802359,0,126.0,2.35,6.0,7.7,14.1,4.174928165,22.1,0.5099,0.7822,0.5568,4.0449,6.6829,13.5011,3.4091,13.5552,56.1418,21.3203,55.01138434,38.91115433
19113,316.239817,49.29512232,1,27.0,2.39,5.0,5.3,9.0,5.75650084,21.9,0.0538,0.2025,0.3938,5.9318,8.2189,12.1505,2.5395,12.9078,56.3086,24.3011,47.96950231,33.90687166
19115,27.46596311,51.00135931,0,27.0,2.59,10.2,18.5,9.9,3.312947533,18.3,0.4809,0.1812,0.3438,2.8302,6.3818,10.8213,2.3862,10.7103,53.3851,20.9767,1.0,42.18008339
19117,19.97259574,51.18604651,0,46.0,2.39,6.5,7.3,13.6,2.9943611210000003,22.8,0.2503,0.7428,0.248,2.9091,6.8485,10.3636,2.6061,13.4545,58.3636,18.8485,1.0,1.0
19119,20.00340339,50.78689919,0,155.0,2.57,7.4,9.4,7.6,2.995902428,23.7,0.0981,0.248,0.0398,3.1771,9.4792,9.7396,2.9167,11.4583,56.5104,20.5208,1.0,19.95681834
19121,29.12247554,50.20198311,1,46.0,2.57,5.6,5.6,7.4,3.3715102310000002,19.0,0.0471,0.2372,0.0248,2.8571,6.8657,10.3198,3.3262,11.3006,53.4328,18.7207,1.0,23.18720169
19123,38.70476124,50.78524553,0,46.0,2.42,6.0,8.1,13.0,3.6559626219999997,24.7,0.3962,0.6772,0.5989,2.9116,6.2585,9.415,1.8503,12.7075,47.7007,18.3129,64.02640249,35.66641134
19125,59.96609742,49.93534418,0,46.0,2.48,5.1,6.8,7.9,4.093779359,26.4,0.1134,0.3231,0.589,2.8647,7.7329,10.245999999999999,2.1793,11.5641,54.5343,19.5255,68.63487916,39.33586305
19127,68.76681223,50.53722472,1,46.0,2.53,9.8,14.9,12.7,4.230721248,21.4,0.4717,0.5119,0.7415,3.8191,7.8870000000000005,10.5502,3.4387,14.0328,53.9655,25.9877,44.03337471,33.35120715
19129,34.539594,50.28790787,1,120.0,2.58,5.3,7.4,9.2,3.542106318,27.5,0.0755,0.4514,0.1789,3.8033,9.2585,10.68,2.6508,11.5252,50.2113,20.2459,1.0,42.67060257
19131,22.56517383,49.72605328,0,103.0,2.4,8.0,9.5,9.1,3.116407737,21.4,0.1841,0.4031,0.0917,1.8542,6.1104,8.6389,1.8121,12.5579,41.1294,14.8335,1.0,14.52427185
19133,12.41229271,48.45037725,0,154.0,2.23,7.6,8.9,11.6,2.518687329,25.4,0.2774,0.5657,0.2003,2.5296,7.8041,15.4467,3.5522,17.5457,63.563,19.268,1.0,52.90333969
19135,17.76952873,49.66913196,0,46.0,2.44,6.8,9.8,10.9,2.8774851210000003,25.9,0.4592,0.3709,0.2159,1.9941,5.8346,11.1521,1.7725,12.26,53.3973,17.5037,1.0,54.68308133
19137,23.38363593,48.52273873,0,120.0,2.31,7.8,8.9,12.5,3.1520364589999996,24.2,0.4965,0.9592,0.2916,3.2468,9.6104,16.3203,4.5022,13.7229,60.3896,19.3939,1.0,23.32944446
19139,97.52440167,50.05390962,1,27.0,2.57,6.2,13.0,10.7,4.58010262,21.4,0.2522,0.4798,0.3642,4.8575,6.678999999999999,12.0931,3.1709,13.7797,56.3164,24.6585,50.51204893,22.29496481
19141,24.000069800000002,50.15632953,0,154.0,2.31,6.6,7.6,7.7,3.1780567389999996,20.8,0.1016,0.3868,0.5355,2.4325,7.5641,10.7964,2.5325,13.5621,52.3492,19.5268,1.0,33.86515675
19143,14.94431624,50.77207116,0,154.0,2.37,8.9,12.6,10.1,2.7043310430000003,22.6,0.242,0.4167,0.1926,3.4976,9.221,12.4006,3.1797,13.5135,53.8156,24.8808,1.0,9.205444879
19145,28.24055034,53.06811412,0,120.0,2.26,7.2,10.2,14.5,3.3407589,28.0,0.2971,0.4152,0.4333,3.2568,7.4731,14.8008,2.9369,13.4923,60.5699,25.3271,65.69220675,31.86819959
19147,15.75979001,49.77492685,0,46.0,2.27,5.5,5.6,10.4,2.75746176,24.3,0.0487,0.3515,0.3327,3.4257,7.4055,13.7531,2.7204,15.5668,51.8388,20.1008,61.3739546,51.70628088
19149,29.17753132,49.839138899999995,1,154.0,2.49,6.1,7.4,7.2,3.3733989380000002,21.8,0.0535,0.5922,0.0911,3.3325,9.7469,11.8517,3.2323,12.427999999999999,58.681999999999995,23.127,49.582728100000004,32.75158186
19151,11.46663433,49.70539356,0,46.0,2.22,6.8,7.9,12.9,2.439441456,18.6,0.2303,0.3445,0.077,2.6395,9.4181,10.017999999999999,3.1794,11.7576,50.8698,17.2765,1.0,36.37880886
19153,854.2515553999999,49.31767317,1,46.0,2.48,6.7,8.6,9.5,6.750225712000001,20.4,0.1611,0.2907,0.6157,4.3759,6.879,11.0297,3.3506,11.49,52.4971,19.5938,50.04889588,42.02259062
19155,98.08267037,49.29403686,1,120.0,2.48,6.7,10.3,10.6,4.585810698,23.0,0.2653,0.6278,0.6387,4.9962,7.4455,13.9745,2.6221,13.1029,55.4771,23.4335,61.36992882,39.27236161
19157,31.63455456,48.5948984,0,46.0,2.29,6.4,7.3,11.5,3.454250022,26.6,0.1618,0.0917,0.3623,1.9631,6.3058,8.8043,2.7662,12.0464,48.483000000000004,19.1553,56.74672588,34.40698229
19159,9.139122316,49.59133633,0,46.0,2.42,8.4,8.0,14.7,2.212564354,28.5,0.1911,0.6597,0.142,2.4187,6.422000000000001,10.9258,2.4187,13.9283,56.2135,23.8532,1.0,1.0
19161,16.90579294,49.39821006,0,46.0,2.26,6.8,7.9,10.1,2.8276563410000004,24.2,0.1194,0.4801,0.0236,3.1588,8.2648,11.5102,3.1155,13.0247,55.82,16.9624,1.0,35.02056745
19163,377.5306163,49.10404006,1,43.0,2.42,6.1,7.6,11.3,5.9336516679999995,22.8,0.1704,0.26899999999999996,0.3591,5.4652,8.7183,12.5802,3.0718,11.6414,55.5814,22.8274,48.18361258,36.71209883
19165,19.38792782,49.57220185,0,120.0,2.35,6.0,8.9,8.4,2.964650595,23.9,0.1038,0.6434,0.1149,2.4641,8.6429,10.3347,1.8389,15.1894,55.8661,19.0511,50.19734482,38.57654971
19167,45.36462197,50.27112322,0,154.0,2.7,8.1,10.0,7.1,3.81473255,28.6,0.1274,0.0901,0.4922,2.8758,8.7423,8.0521,2.2431,11.2155,49.9425,17.8681,1.0,27.18851461
19169,169.54191540000002,52.23802218,1,46.0,2.34,6.0,3.2,16.9,5.133100185,37.0,0.3506,0.0006,0.6823,5.2232,9.2823,8.7863,3.1278,10.8715,51.9081,19.8806,57.04860087,35.05719142
19171,23.37554264,50.13053281,0,46.0,2.5,9.0,8.9,9.5,3.15169029,21.3,0.2755,0.5097,0.1964,3.9837,7.2182,10.6231,2.5877,13.9939,58.6313,21.3824,1.0,44.36375467
19173,11.50780222,51.00473779,0,120.0,2.32,8.0,9.0,11.6,2.443025259,22.9,0.2475,0.5826,0.1417,3.9125,6.3660000000000005,12.4668,3.0504,12.069,58.8196,22.878,1.0,56.39758961
19175,28.89413431,48.77052528,0,46.0,2.31,6.9,8.7,14.6,3.3636386089999997,24.4,0.4318,0.7281,0.377,2.9042,5.8085,12.1272,3.2575,10.7143,53.2575,15.8556,1.0,45.10872838
19177,14.53000268,51.5048268,0,126.0,2.4,9.0,12.4,14.0,2.6762156619999997,21.3,0.3548,0.4288,0.2547,2.8037,4.6729,10.1469,2.4032,12.283,42.6569,23.3645,1.0,1.0
19179,80.97862585,49.87846378,0,46.0,2.39,8.1,12.6,14.5,4.394185241000001,26.2,0.6029,0.5788,0.7752,5.1787,6.3296,17.2973,3.7315,16.8265,57.1229,22.5806,48.75827251,38.49239112
19181,90.31816507,49.32188241,1,46.0,2.58,4.6,4.3,6.1,4.503338604,22.6,0.022000000000000002,0.2477,0.284,3.8618,7.5829,10.7098,3.3615,12.1326,54.9719,19.8249,73.83153292,15.92846496
19183,38.61366992,49.26018666,1,27.0,2.45,7.1,8.6,9.5,3.6536063569999997,27.1,0.1869,0.4766,0.1907,3.3677,7.3134,10.1533,3.1415,13.0435,51.7467,21.2114,57.50599088,20.62090679
19185,12.25829781,49.69725198,0,46.0,2.38,8.6,10.7,16.6,2.50620308,20.9,0.3745,0.8485,0.5422,3.0469,8.0469,12.5781,3.2031,15.2344,55.4688,17.5,1.0,1.0
19187,50.17187893,51.71011586,0,46.0,2.27,7.0,8.6,15.0,3.9154546889999997,26.5,0.4242,0.4887,0.6011,5.3339,6.9529,14.5996,3.1367,13.1396,51.5033,23.2437,40.83893392,23.49651811
19189,25.85332967,49.34324899,0,103.0,2.26,5.9,8.4,9.4,3.2524394,19.9,0.2312,0.4932,0.1751,4.2656,7.8276,8.6192,2.8144,15.2155,52.9903,20.5365,1.0,31.16078664
19191,28.97792338,49.80241108,0,103.0,2.35,5.3,5.3,9.0,3.366534277,32.6,0.0369,0.0347,0.1767,3.0643,6.4295,7.1956,1.6416,10.8618,51.1081,23.2558,1.0,61.53567460000001
19193,118.1295327,49.78808422,1,154.0,2.55,10.3,14.2,13.4,4.771781757,22.3,0.4261,0.6699,0.7911,4.8643,8.2928,13.9965,3.0676,12.5373,55.4684,23.8663,56.03074935,41.67575191
19195,18.44696591,50.72483403,0,103.0,2.37,6.4,7.7,8.5,2.914899908,19.0,0.1799,0.5606,0.0166,2.8747,8.4873,10.4723,2.7379,14.8528,55.5099,22.9295,1.0,24.28838857
